transaction_id,user_id,merchant_id,device_id,amount,hour,day_of_week,transaction_amount_deviation,is_high_value,is_odd_hour,upi_channel,transaction_status,merchant_category,device_os,default_city,default_state,transaction_city,transaction_state,fraud,transaction_date,transaction_time,
1781,686,1387,287,5414.86,19,Monday,15.31,1,0,GPay,Failed,Shopping,Android,Panihati,West Bengal,Thoothukudi,Tamil Nadu,0,3/4/2024,7:19:57 PM,
1782,1259,920,640,30786.61,13,Sunday,-1.93,1,0,GPay,Completed,Utilities,Android,North Dumdum,West Bengal,Kolhapur,Maharashtra,1,6/2/2024,1:02:54 PM,
1783,1749,839,810,2350.96,3,Monday,23.96,0,1,PhonePe,Pending,Food,Android,Bhiwandi,Maharashtra,Rajahmundry,Andhra Pradesh,0,4/29/2024,3:02:33 AM,
1784,887,158,505,17300.63,16,Friday,-81.06,1,0,PhonePe,Failed,Education,iOS,Durg,Chhattisgarh,Etawah,Uttar Pradesh,1,1/13/2023,4:15:52 PM,
1785,345,1222,837,3971.17,8,Thursday,73.35,1,0,BHIM,Pending,Healthcare,Android,Belgaum,Karnataka,Belgaum,Karnataka,0,3/30/2023,8:51:27 AM,
1786,1223,625,624,2229.26,18,Thursday,67.84,0,0,PhonePe,Failed,Food,Android,Panipat,Haryana,Muzaffarpur,Bihar,0,1/11/2024,6:22:17 PM,
1787,1328,1190,966,15390.39,3,Tuesday,28.6,1,1,PhonePe,Failed,Shopping,Android,Aurangabad,Maharashtra,Jodhpur,Rajasthan,1,6/11/2024,3:16:56 AM,
1788,873,1012,887,8085.84,13,Monday,60.5,1,0,PhonePe,Failed,Utilities,Android,Karimnagar,Telangana,Anantapur,Andhra Pradesh,0,3/6/2023,1:35:58 PM,
1789,1887,247,452,11778.72,23,Saturday,50.86,1,1,PhonePe,Failed,Utilities,Android,Gwalior,Madhya Pradesh,Jalna,Maharashtra,0,1/13/2024,11:58:17 PM,
1790,1710,116,508,6269.14,5,Monday,3.18,1,1,PhonePe,Failed,Travel,Android,Coimbatore,Tamil Nadu,Vijayawada,Andhra Pradesh,0,6/24/2024,5:24:17 AM,
1791,700,1424,432,11926.93,0,Wednesday,51.7,1,1,PayTM,Failed,Utilities,Android,Erode,Tamil Nadu,Warangal,Telangana,0,7/19/2023,12:27:41 AM,
1792,1743,571,751,6782.05,16,Monday,92.21,1,0,PhonePe,Completed,Utilities,iOS,Pali,Rajasthan,Purnia,Bihar,0,3/4/2024,4:07:35 PM,
1793,1657,558,304,11374.2,22,Wednesday,75.63,1,0,PayTM,Failed,Shopping,Windows,Aurangabad,Maharashtra,Begusarai,Bihar,0,1/31/2024,10:11:39 PM,
1794,1705,1011,687,76533.77,6,Friday,-18.84,1,0,PayTM,Failed,Utilities,Android,Kakinada,Andhra Pradesh,Kalyan-Dombivli,Maharashtra,0,8/18/2023,6:47:23 AM,
1795,810,478,586,4554.23,14,Monday,54.51,1,0,GPay,Pending,Travel,iOS,Jaipur,Rajasthan,Mangalore,Karnataka,0,4/29/2024,2:49:28 PM,
1796,193,643,399,17947.75,15,Tuesday,60.2,1,0,PhonePe,Failed,Food,Windows,Thrissur,Kerala,Indore,Madhya Pradesh,0,7/25/2023,3:58:53 PM,
1797,1355,692,909,7566.07,7,Friday,57.65,1,0,GPay,Failed,Utilities,Android,Mangalore,Karnataka,Bellary,Karnataka,0,4/12/2024,7:13:18 AM,
1798,1290,569,937,17391.75,8,Friday,40.52,1,0,GPay,Failed,Utilities,Android,Etawah,Uttar Pradesh,Nizamabad,Telangana,1,5/5/2023,8:02:24 AM,
1799,674,1333,846,4520.82,13,Thursday,92.6,1,0,PhonePe,Completed,Education,Android,Mira-Bhayandar,Maharashtra,Kamarhati,West Bengal,0,6/22/2023,1:19:51 PM,
1800,928,59,858,14278.94,11,Thursday,94.92,1,0,GPay,Pending,Travel,iOS,Chandrapur,Maharashtra,Srinagar,Jammu and Kashmir,0,1/18/2024,11:24:27 AM,
1801,626,272,667,41630.56,22,Saturday,37.67,1,0,PhonePe,Failed,Utilities,Android,Hubli-Dharwad,Karnataka,Madurai,Tamil Nadu,1,6/17/2023,10:29:22 PM,
1802,1661,126,885,8960.65,7,Friday,-38.29,1,0,GPay,Completed,Shopping,iOS,Jodhpur,Rajasthan,Guntur,Andhra Pradesh,0,7/28/2023,7:43:15 AM,
1803,205,1329,610,11278.56,10,Monday,70.6,1,0,PhonePe,Pending,Food,iOS,Durgapur,West Bengal,Madurai,Tamil Nadu,0,4/29/2024,10:02:20 AM,
1804,323,1420,287,6499.18,14,Monday,-17.73,1,0,PhonePe,Completed,Utilities,Android,Guntur,Andhra Pradesh,Ambattur,Tamil Nadu,0,1/23/2023,2:58:11 PM,
1805,242,1369,754,53322.86,23,Saturday,-45.21,1,1,PhonePe,Completed,Food,Android,Khammam,Telangana,Durg,Chhattisgarh,1,3/25/2023,11:17:46 PM,
1806,584,212,200,14280.28,2,Friday,79.45,1,1,PhonePe,Failed,Education,iOS,Akola,Maharashtra,Hubli-Dharwad,Karnataka,1,5/31/2024,2:04:15 AM,
1807,638,1304,138,12659.99,13,Thursday,1.71,1,0,PhonePe,Completed,Utilities,Android,Bally,West Bengal,Jamnagar,Gujarat,0,10/12/2023,1:36:58 PM,
1808,1762,156,684,6706.97,15,Saturday,-36.1,1,0,PayTM,Completed,Utilities,Android,Ujjain,Madhya Pradesh,Patna,Bihar,0,12/16/2023,3:13:59 PM,
1809,1216,360,326,14366.94,16,Tuesday,-13.44,1,0,GPay,Completed,Shopping,Android,Kadapa,Andhra Pradesh,Raipur,Chhattisgarh,0,5/28/2024,4:08:00 PM,
1810,1229,355,685,2318.78,1,Friday,-49.99,0,1,GPay,Completed,Shopping,Android,Jhansi,Uttar Pradesh,Mira-Bhayandar,Maharashtra,0,1/19/2024,1:46:06 AM,
1811,1603,393,13,13247.25,6,Saturday,71.73,1,0,PayTM,Pending,Utilities,Android,Rajpur Sonarpur,West Bengal,Mira-Bhayandar,Maharashtra,0,5/4/2024,6:53:56 AM,
1812,870,1380,182,4430.65,9,Tuesday,-40.02,1,0,PhonePe,Pending,Utilities,Android,Jalandhar,Punjab,Solapur,Maharashtra,0,12/5/2023,9:46:01 AM,
1813,472,488,264,79006.47,17,Friday,-23.75,1,0,PhonePe,Completed,Utilities,Android,Kadapa,Andhra Pradesh,Ambattur,Tamil Nadu,1,6/28/2024,5:27:29 PM,
1814,1499,77,859,5357.24,13,Sunday,12.4,1,0,PayTM,Pending,Food,Android,Gorakhpur,Uttar Pradesh,Erode,Tamil Nadu,0,8/13/2023,1:42:07 PM,
1815,1136,676,352,16740.84,13,Wednesday,15.52,1,0,PhonePe,Completed,Shopping,Android,Varanasi,Uttar Pradesh,Noida,Uttar Pradesh,0,5/3/2023,1:16:14 PM,
1816,1298,1072,268,39899.85,18,Wednesday,-14.62,1,0,GPay,Failed,Shopping,Android,Thoothukudi,Tamil Nadu,Bhilwara,Rajasthan,1,5/15/2024,6:03:13 PM,
1817,581,670,57,1373.63,12,Sunday,-8.42,0,0,PhonePe,Pending,Shopping,Android,Kulti,West Bengal,Faridabad,Haryana,0,1/14/2024,12:37:39 PM,
1818,413,10,39,11234.34,18,Saturday,89.91,1,0,GPay,Pending,Shopping,Android,Kalyan-Dombivli,Maharashtra,Darbhanga,Bihar,0,4/13/2024,6:54:31 PM,
1819,584,1495,200,11986.34,12,Tuesday,22.26,1,0,GPay,Pending,Healthcare,iOS,Akola,Maharashtra,Shahjahanpur,Uttar Pradesh,0,9/5/2023,12:36:53 PM,
1820,837,1436,693,89323.08,17,Tuesday,-13.35,1,0,PhonePe,Completed,Travel,Android,Madurai,Tamil Nadu,Sonipat,Haryana,0,1/17/2023,5:09:53 PM,
1821,1273,902,930,5583.84,11,Monday,90.28,1,0,PhonePe,Completed,Shopping,Windows,Sikar,Rajasthan,Kolkata,West Bengal,0,8/21/2023,11:50:09 AM,
1822,211,690,402,6852.95,16,Saturday,30.52,1,0,PhonePe,Pending,Utilities,Android,Gwalior,Madhya Pradesh,Mangalore,Karnataka,0,2/10/2024,4:35:50 PM,
1823,866,41,603,17792.96,2,Monday,36.62,1,1,PhonePe,Pending,Utilities,iOS,Sangli-Miraj & Kupwad,Maharashtra,Imphal,Manipur,1,3/25/2024,2:55:56 AM,
1824,1986,754,615,99375.47,17,Tuesday,-44.35,1,0,GPay,Completed,Utilities,Android,Tumkur,Karnataka,Jamnagar,Gujarat,0,7/4/2023,5:50:16 PM,
1825,1323,687,801,4971.86,0,Saturday,-31.37,1,1,PhonePe,Failed,Food,iOS,Puducherry,Puducherry,Gandhidham,Gujarat,1,1/21/2023,12:56:28 AM,
1826,1846,365,815,10972.66,6,Monday,-66.44,1,0,GPay,Pending,Shopping,Windows,Karnal,Haryana,Patna,Bihar,0,8/21/2023,6:35:16 AM,
1827,255,616,416,74599.43,21,Wednesday,-51.86,1,0,PayTM,Completed,Education,iOS,Coimbatore,Tamil Nadu,Ujjain,Madhya Pradesh,1,2/7/2024,9:14:19 PM,
1828,877,354,774,25708.52,22,Wednesday,-17.75,1,0,PhonePe,Failed,Travel,iOS,Nanded,Maharashtra,Durgapur,West Bengal,1,3/13/2024,10:11:03 PM,
1829,1325,589,587,73694.18,16,Saturday,-60.83,1,0,PhonePe,Failed,Utilities,Windows,Maheshtala,West Bengal,Akola,Maharashtra,1,4/13/2024,4:08:44 PM,
1830,39,1475,861,11773.06,6,Friday,20.22,1,0,PhonePe,Completed,Utilities,Windows,Aizawl,Mizoram,Ghaziabad,Uttar Pradesh,0,7/21/2023,6:09:22 AM,
1831,4,603,659,92296.27,3,Monday,-2.05,1,1,BHIM,Completed,Utilities,Android,Alwar,Rajasthan,Ambattur,Tamil Nadu,1,7/3/2023,3:54:31 AM,
1832,1555,973,50,1506.31,6,Wednesday,-61.14,0,0,PayTM,Pending,Food,Android,Warangal,Telangana,Udaipur,Rajasthan,0,12/6/2023,6:29:34 AM,
1833,623,1393,289,15727.22,2,Thursday,-24.5,1,1,PhonePe,Pending,Food,iOS,Patiala,Punjab,Aizawl,Mizoram,1,8/17/2023,2:52:56 AM,
1834,477,215,551,9075.02,11,Saturday,-15.66,1,0,PhonePe,Completed,Food,Android,Purnia,Bihar,Jabalpur,Madhya Pradesh,0,8/12/2023,11:04:30 AM,
1835,919,451,859,7467.9,17,Thursday,-7.69,1,0,PhonePe,Pending,Utilities,Android,Lucknow,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,0,2/16/2023,5:48:40 PM,
1836,1824,279,398,14084.1,23,Thursday,1.89,1,1,PhonePe,Pending,Food,Windows,Jodhpur,Rajasthan,Maheshtala,West Bengal,0,1/4/2024,11:05:05 PM,
1837,1874,1240,501,88695.35,22,Sunday,22.66,1,0,PayTM,Pending,Shopping,Windows,Nellore,Andhra Pradesh,Amravati,Maharashtra,1,5/5/2024,10:06:56 PM,
1838,1928,585,860,17044.61,14,Saturday,-10.77,1,0,PhonePe,Completed,Shopping,Other,Mangalore,Karnataka,Loni,Uttar Pradesh,0,8/5/2023,2:03:10 PM,
1839,1799,57,986,8687.89,7,Thursday,-4.94,1,0,GPay,Pending,Shopping,iOS,Pali,Rajasthan,Thiruvananthapuram,Kerala,0,8/17/2023,7:50:30 AM,
1840,47,984,375,7339.28,8,Monday,-40.39,1,0,PhonePe,Pending,Utilities,Android,Tiruchirappalli,Tamil Nadu,Ghaziabad,Uttar Pradesh,0,5/15/2023,8:44:14 AM,
1841,1570,426,586,13045.32,9,Monday,-90.7,1,0,PhonePe,Completed,Utilities,iOS,Meerut,Uttar Pradesh,Darbhanga,Bihar,0,2/26/2024,9:57:44 AM,
1842,1631,838,382,15024.87,4,Saturday,44.47,1,1,PhonePe,Failed,Education,Android,Udaipur,Rajasthan,Sikar,Rajasthan,1,2/4/2023,4:58:19 AM,
1843,1964,684,671,4015.72,18,Wednesday,-59.94,1,0,GPay,Completed,Utilities,Android,Kamarhati,West Bengal,Belgaum,Karnataka,0,4/17/2024,6:12:01 PM,
1844,881,66,647,22946.5,2,Friday,-6.72,1,1,GPay,Completed,Utilities,Android,Kanpur,Uttar Pradesh,Hapur,Uttar Pradesh,1,1/5/2024,2:42:15 AM,
1845,1510,162,820,15192.55,2,Saturday,-27.67,1,1,PhonePe,Pending,Shopping,Android,Kakinada,Andhra Pradesh,Guntur,Andhra Pradesh,1,6/1/2024,2:45:07 AM,
1846,1229,1412,777,13815.52,3,Thursday,-36.34,1,1,PayTM,Completed,Utilities,iOS,Jhansi,Uttar Pradesh,Ghaziabad,Uttar Pradesh,0,3/16/2023,3:46:29 AM,
1847,1613,567,412,9249.21,21,Tuesday,84.66,1,0,PhonePe,Failed,Utilities,iOS,Amritsar,Punjab,Nanded,Maharashtra,0,2/6/2024,9:20:05 PM,
1848,1047,998,685,8526.37,10,Friday,34.24,1,0,PhonePe,Pending,Food,Android,Coimbatore,Tamil Nadu,Puducherry,Puducherry,0,1/5/2024,10:23:19 AM,
1849,1122,302,734,7190.32,12,Saturday,20.08,1,0,GPay,Completed,Utilities,iOS,Bardhaman,West Bengal,Baranagar,West Bengal,0,12/16/2023,12:13:23 PM,
1850,1315,1268,70,5015.37,18,Wednesday,46,1,0,PhonePe,Failed,Food,Android,Bhubaneswar,Odisha,Jodhpur,Rajasthan,0,4/17/2024,6:47:17 PM,
1851,1017,866,312,13767.98,5,Friday,24.63,1,1,PayTM,Pending,Shopping,iOS,Vadodara,Gujarat,Kolhapur,Maharashtra,0,6/16/2023,5:50:28 AM,
1852,138,519,626,7833.88,10,Thursday,-38.33,1,0,PhonePe,Completed,Utilities,Android,Junagadh,Gujarat,Aligarh,Uttar Pradesh,0,5/18/2023,10:12:24 AM,
1853,437,1131,605,10256.68,8,Wednesday,-66.47,1,0,PayTM,Pending,Utilities,Android,Srinagar,Jammu and Kashmir,Saharanpur,Uttar Pradesh,0,8/9/2023,8:22:46 AM,
1854,1695,263,660,825.4,18,Thursday,79.44,0,0,PhonePe,Pending,Education,Android,Patna,Bihar,Karnal,Haryana,0,9/28/2023,6:26:25 PM,
1855,1877,1479,232,7468.3,22,Sunday,-83.58,1,0,PayTM,Failed,Utilities,Android,Rajpur Sonarpur,West Bengal,Berhampur,Odisha,1,5/28/2023,10:19:57 PM,
1856,848,636,948,4473.85,6,Sunday,93.87,1,0,PayTM,Pending,Utilities,Android,Ichalkaranji,Maharashtra,Kollam,Kerala,0,12/31/2023,6:27:09 AM,
1857,1036,1381,4,5716.95,7,Sunday,88.94,1,0,PhonePe,Failed,Utilities,Android,Navi Mumbai,Maharashtra,Sangli-Miraj & Kupwad,Maharashtra,0,3/5/2023,7:21:26 AM,
1858,1095,161,922,7611.26,14,Thursday,-66.44,1,0,PhonePe,Failed,Shopping,Android,Davanagere,Karnataka,Kirari Suleman Nagar,Delhi,0,10/12/2023,2:48:12 PM,
1859,1234,672,866,10689.03,8,Monday,41.18,1,0,PayTM,Completed,Shopping,Android,Madurai,Tamil Nadu,Eluru,Andhra Pradesh,0,5/6/2024,8:08:11 AM,
1860,1878,350,995,10617.17,8,Friday,77.42,1,0,BHIM,Pending,Utilities,Android,Nizamabad,Telangana,Malegaon,Maharashtra,0,3/10/2023,8:36:14 AM,
1861,944,707,461,6565.46,18,Saturday,52.44,1,0,PhonePe,Completed,Utilities,Android,Gurgaon,Haryana,Mysore,Karnataka,0,12/9/2023,6:25:11 PM,
1862,1826,1468,784,25203.39,20,Friday,-48.36,1,0,PhonePe,Completed,Shopping,Android,Dhule,Maharashtra,Thane,Maharashtra,0,5/10/2024,8:16:00 PM,
1863,261,1441,622,28224.6,15,Wednesday,21.65,1,0,BHIM,Pending,Utilities,Android,Barasat,West Bengal,Raipur,Chhattisgarh,1,8/23/2023,3:55:20 PM,
1864,1525,496,470,10542.7,1,Wednesday,-69.05,1,1,PayTM,Completed,Shopping,Android,Mau,Uttar Pradesh,Mirzapur,Uttar Pradesh,0,2/21/2024,1:03:17 AM,
1865,186,179,303,6980.63,3,Sunday,28.22,1,1,GPay,Completed,Education,Android,Chandrapur,Maharashtra,Agra,Uttar Pradesh,0,9/17/2023,3:02:46 AM,
1866,1951,129,329,6288.23,5,Wednesday,-10.04,1,1,PhonePe,Completed,Utilities,Android,Bally,West Bengal,Solapur,Maharashtra,0,2/15/2023,5:59:50 AM,
1867,1831,98,632,11206.08,3,Friday,32.73,1,1,BHIM,Pending,Education,Android,Baranagar,West Bengal,Raichur,Karnataka,0,3/31/2023,3:32:33 AM,
1868,834,1450,674,44286.76,7,Wednesday,56.62,1,0,PhonePe,Pending,Utilities,Windows,Jamnagar,Gujarat,Asansol,West Bengal,1,2/14/2024,7:35:12 AM,
1869,1224,1211,467,3477.67,4,Saturday,-16.6,1,1,PhonePe,Failed,Utilities,Windows,Rohtak,Haryana,Jalna,Maharashtra,0,6/17/2023,4:49:34 AM,
1870,47,859,375,12509.26,4,Saturday,-96.55,1,1,PayTM,Failed,Education,Android,Tiruchirappalli,Tamil Nadu,Gaya,Bihar,1,4/8/2023,4:16:26 AM,
1871,1304,272,164,10943.17,3,Sunday,-16.52,1,1,GPay,Failed,Utilities,Android,Cuttack,Odisha,Navi Mumbai,Maharashtra,0,4/14/2024,3:16:45 AM,
1872,312,1408,86,52169.27,22,Friday,30.08,1,0,GPay,Pending,Shopping,Android,Rohtak,Haryana,Kollam,Kerala,1,4/28/2023,10:40:55 PM,
1873,1596,782,978,10183.1,9,Wednesday,59.93,1,0,PhonePe,Completed,Shopping,Android,Jodhpur,Rajasthan,Shivamogga,Karnataka,0,5/22/2024,9:15:17 AM,
1874,23,708,583,18771.16,19,Saturday,26.71,1,0,PhonePe,Failed,Travel,Android,Farrukhabad,Uttar Pradesh,Imphal,Manipur,1,1/7/2023,7:15:38 PM,
1875,1129,1285,459,1409.22,0,Thursday,29.08,0,1,PhonePe,Completed,Shopping,Android,Dehradun,Uttarakhand,Bareilly,Uttar Pradesh,0,4/27/2023,12:23:37 AM,
1876,1145,696,456,18815.87,21,Thursday,-71.05,1,0,GPay,Completed,Utilities,iOS,Salem,Tamil Nadu,Gorakhpur,Uttar Pradesh,0,8/31/2023,9:54:09 PM,
1877,686,382,287,18630.08,8,Wednesday,82.71,1,0,PhonePe,Failed,Travel,Android,Panihati,West Bengal,Bilaspur,Chhattisgarh,1,9/20/2023,8:29:46 AM,
1878,33,779,170,16719.19,2,Sunday,-47.57,1,1,PhonePe,Completed,Food,iOS,Nizamabad,Telangana,Pune,Maharashtra,0,12/24/2023,2:06:07 AM,
1879,1736,616,953,97283.15,10,Thursday,-91.67,1,0,PhonePe,Failed,Education,Android,Ajmer,Rajasthan,Kozhikode,Kerala,1,11/16/2023,10:04:42 AM,
1880,1784,171,650,8995.21,19,Friday,92.59,1,0,PhonePe,Failed,Shopping,iOS,Cuttack,Odisha,Thoothukudi,Tamil Nadu,1,8/18/2023,7:19:39 PM,
1881,193,797,338,4800.87,8,Tuesday,11.77,1,0,GPay,Pending,Shopping,iOS,Thrissur,Kerala,Sangli-Miraj & Kupwad,Maharashtra,0,1/31/2023,8:34:24 AM,
1882,907,1491,902,98131.71,13,Friday,24.69,1,0,PhonePe,Failed,Food,Windows,Prayagraj,Uttar Pradesh,South Dumdum,West Bengal,1,4/5/2024,1:33:50 PM,
1883,798,1350,982,31045.03,13,Tuesday,18.32,1,0,PhonePe,Completed,Utilities,iOS,Davanagere,Karnataka,Farrukhabad,Uttar Pradesh,0,7/4/2023,1:29:43 PM,
1884,1638,1489,362,11987.87,13,Sunday,33.08,1,0,GPay,Pending,Utilities,iOS,Bhatpara,West Bengal,Bangalore,Karnataka,0,3/26/2023,1:19:26 PM,
1885,1544,1183,631,2864.44,11,Thursday,44.21,0,0,PhonePe,Completed,Healthcare,Android,Siliguri,West Bengal,Kamarhati,West Bengal,0,3/16/2023,11:52:49 AM,
1886,1202,661,748,6506.77,13,Tuesday,17.82,1,0,PhonePe,Failed,Utilities,Windows,Nizamabad,Telangana,Madurai,Tamil Nadu,0,4/9/2024,1:10:44 PM,
1887,942,1154,114,11435.49,15,Saturday,17.7,1,0,BHIM,Pending,Education,Android,Ratlam,Madhya Pradesh,Mira-Bhayandar,Maharashtra,0,8/26/2023,3:06:48 PM,
1888,972,441,655,2958.84,2,Sunday,46.03,0,1,PhonePe,Pending,Utilities,Android,Jammu,Jammu and Kashmir,Parbhani,Maharashtra,0,12/31/2023,2:02:02 AM,
1889,524,1046,778,8570.49,12,Thursday,59.93,1,0,PhonePe,Failed,Utilities,Android,Purnia,Bihar,Barasat,West Bengal,1,5/16/2024,12:03:26 PM,
1890,1215,342,125,17516.43,9,Wednesday,-68.23,1,0,PayTM,Failed,Shopping,Android,Mau,Uttar Pradesh,Imphal,Manipur,1,5/17/2023,9:58:24 AM,
1891,1846,4,779,7783.57,9,Sunday,-91.65,1,0,GPay,Completed,Shopping,Android,Karnal,Haryana,Rampur,Uttar Pradesh,0,4/21/2024,9:42:18 AM,
1892,703,875,324,71131.45,8,Sunday,0.48,1,0,GPay,Pending,Utilities,Android,New Delhi,Delhi,South Dumdum,West Bengal,1,3/31/2024,8:41:41 AM,
1893,571,664,821,11703.38,18,Friday,66.19,1,0,GPay,Pending,Healthcare,Other,Ahmednagar,Maharashtra,Bhilwara,Rajasthan,0,12/29/2023,6:27:26 PM,
1894,163,474,366,7219.95,10,Thursday,57.46,1,0,GPay,Pending,Utilities,Android,Kakinada,Andhra Pradesh,Ghaziabad,Uttar Pradesh,0,5/11/2023,10:33:34 AM,
1895,1892,1031,463,26959.76,6,Wednesday,37.17,1,0,PhonePe,Pending,Healthcare,iOS,Etawah,Uttar Pradesh,Gandhidham,Gujarat,1,5/24/2023,6:55:51 AM,
1896,1989,1079,396,15331.95,23,Saturday,67.81,1,1,GPay,Pending,Shopping,Android,Rampur,Uttar Pradesh,Coimbatore,Tamil Nadu,1,9/23/2023,11:14:43 PM,
1897,870,527,343,6706.72,15,Friday,53.5,1,0,PhonePe,Pending,Travel,Android,Jalandhar,Punjab,Bathinda,Punjab,0,3/22/2024,3:56:18 PM,
1898,637,229,627,18739.62,8,Saturday,-98.41,1,0,PhonePe,Failed,Shopping,Android,Maheshtala,West Bengal,Shivamogga,Karnataka,1,1/27/2024,8:26:35 AM,
1899,1957,424,436,8222.05,21,Saturday,-61.67,1,0,GPay,Completed,Shopping,iOS,Bihar Sharif,Bihar,Chandigarh,Chandigarh,0,5/25/2024,9:37:23 PM,
1900,1179,974,429,5974.9,10,Monday,8.29,1,0,PhonePe,Completed,Utilities,Android,Kadapa,Andhra Pradesh,Cuttack,Odisha,0,10/16/2023,10:50:05 AM,
1901,1582,1358,615,11570.65,6,Saturday,3.98,1,0,PhonePe,Pending,Food,Android,Purnia,Bihar,Gaya,Bihar,0,10/7/2023,6:15:31 AM,
1902,1956,170,824,15975.86,20,Tuesday,-60.69,1,0,GPay,Completed,Healthcare,iOS,Bhopal,Madhya Pradesh,Kadapa,Andhra Pradesh,0,2/14/2023,8:09:26 PM,
1903,148,684,892,10776.18,20,Wednesday,-19.95,1,0,PhonePe,Pending,Utilities,Windows,Durgapur,West Bengal,Thiruvananthapuram,Kerala,0,1/4/2023,8:07:55 PM,
1904,1902,709,83,11922.53,12,Saturday,78.5,1,0,PhonePe,Completed,Travel,Android,Bhagalpur,Bihar,Rajahmundry,Andhra Pradesh,0,4/8/2023,12:38:16 PM,
1905,993,548,547,10167.57,10,Monday,-90.38,1,0,PayTM,Failed,Utilities,Android,Satna,Madhya Pradesh,Kurnool,Andhra Pradesh,0,1/22/2024,10:22:50 AM,
1906,810,1427,874,12186.37,3,Wednesday,-69.37,1,1,PayTM,Failed,Shopping,Windows,Jaipur,Rajasthan,Kirari Suleman Nagar,Delhi,1,7/5/2023,3:43:32 AM,
1907,838,911,757,7606.4,22,Friday,-91.49,1,0,GPay,Completed,Education,Android,Prayagraj,Uttar Pradesh,Anantapur,Andhra Pradesh,0,11/10/2023,10:10:36 PM,
1908,1987,658,468,7133.59,12,Sunday,-35.99,1,0,GPay,Failed,Utilities,Android,Vasai-Virar,Maharashtra,Chennai,Tamil Nadu,0,11/12/2023,12:15:09 PM,
1909,792,374,427,13006.28,9,Monday,-46.6,1,0,PhonePe,Pending,Food,Android,Hyderabad,Telangana,Karnal,Haryana,0,5/22/2023,9:36:46 AM,
1910,914,1150,625,2102.63,4,Saturday,56.26,0,1,PayTM,Pending,Education,Android,Nellore,Andhra Pradesh,Chennai,Tamil Nadu,0,1/7/2023,4:24:49 AM,
1911,1922,205,180,11665.44,7,Friday,37.6,1,0,PhonePe,Pending,Shopping,Android,Siliguri,West Bengal,Tirunelveli,Tamil Nadu,0,5/24/2024,7:41:34 AM,
1912,1238,339,920,69593.38,4,Tuesday,-64.43,1,1,PhonePe,Pending,Food,Android,Bareilly,Uttar Pradesh,Meerut,Uttar Pradesh,1,10/3/2023,4:18:04 AM,
1913,1060,1320,345,8970.27,8,Saturday,-24.15,1,0,GPay,Pending,Shopping,Android,Dhanbad,Jharkhand,Korba,Chhattisgarh,0,8/12/2023,8:25:42 AM,
1914,986,39,371,15978.93,10,Wednesday,-57.95,1,0,PhonePe,Failed,Shopping,Android,Lucknow,Uttar Pradesh,Sikar,Rajasthan,1,2/1/2023,10:54:43 AM,
1915,1569,885,550,8505.28,1,Saturday,12.74,1,1,PhonePe,Completed,Utilities,Android,Arrah,Bihar,Mathura,Uttar Pradesh,0,7/22/2023,1:12:54 AM,
1916,1700,1193,273,19014.5,1,Sunday,-51.8,1,1,GPay,Pending,Education,iOS,Rewa,Madhya Pradesh,Indore,Madhya Pradesh,1,1/1/2023,1:39:50 AM,
1917,432,738,23,2899.85,19,Saturday,-33.39,0,0,PhonePe,Failed,Healthcare,iOS,Karimnagar,Telangana,Indore,Madhya Pradesh,0,11/11/2023,7:42:13 PM,
1918,1759,469,785,16463.62,7,Tuesday,31.85,1,0,PhonePe,Completed,Utilities,Android,Guntur,Andhra Pradesh,Amravati,Maharashtra,0,2/13/2024,7:59:06 AM,
1919,274,355,167,5463.97,18,Saturday,-55.35,1,0,BHIM,Failed,Shopping,Android,Shahjahanpur,Uttar Pradesh,Tirupati,Andhra Pradesh,0,3/9/2024,6:41:52 PM,
1920,633,196,403,12581.7,21,Tuesday,-37.19,1,0,GPay,Pending,Shopping,Windows,Kanpur,Uttar Pradesh,Sagar,Madhya Pradesh,0,3/12/2024,9:22:25 PM,
1921,1099,752,990,13645.95,20,Tuesday,16.41,1,0,PhonePe,Completed,Utilities,iOS,Nizamabad,Telangana,Kulti,West Bengal,0,5/9/2023,8:48:10 PM,
1922,996,1225,309,8471.29,17,Sunday,-91.14,1,0,PayTM,Failed,Food,Android,Agra,Uttar Pradesh,Erode,Tamil Nadu,1,11/5/2023,5:52:56 PM,
1923,1584,538,644,4661.4,9,Saturday,47.21,1,0,GPay,Pending,Utilities,Android,Nizamabad,Telangana,Hubli-Dharwad,Karnataka,0,4/20/2024,9:45:35 AM,
1924,910,4,521,12061.61,4,Saturday,95.16,1,1,PhonePe,Pending,Shopping,Windows,Nizamabad,Telangana,Rajkot,Gujarat,1,9/30/2023,4:26:38 AM,
1925,522,1495,505,16500.04,9,Friday,-50.89,1,0,GPay,Failed,Healthcare,iOS,Kirari Suleman Nagar,Delhi,Ahmednagar,Maharashtra,1,3/31/2023,9:28:40 AM,
1926,716,1462,328,10236.62,0,Tuesday,-43.32,1,1,GPay,Failed,Food,iOS,Nashik,Maharashtra,Lucknow,Uttar Pradesh,0,5/14/2024,12:57:58 AM,
1927,76,252,131,2017.75,15,Saturday,-30.41,0,0,PhonePe,Pending,Utilities,Other,Bardhaman,West Bengal,Karnal,Haryana,0,12/30/2023,3:40:54 PM,
